state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population
Kansas,2020-04-26,NA,7,0,120,NA,145,84,582.0499999999993,2913314
Kansas,2020-04-27,NA,7,0,155,NA,154,85,737.0499999999993,2913314
Kansas,2020-04-28,NA,7,0,201,NA,162,86,925.0499999999993,2913314
Kansas,2020-04-29,NA,7,0,254,NA,171,86,1198,2913314
Kansas,2020-04-30,NA,7,0,328,NA,178,87,1510,2913314
Kansas,2020-05-01,NA,7,0,422,NA,186,87,1974.0499999999993,2913314
Kansas,2020-05-02,NA,7,0,592,NA,194,87,2586.0499999999993,2913314
Kansas,2020-05-03,NA,7,0,741.1499999999978,NA,202,87,3325.0999999999985,2913314
Kansas,2020-05-04,NA,7,0,1096.1499999999978,NA,210,87,4450.149999999998,2913314
Kentucky,2020-03-19,1,NA,NA,NA,2,NA,NA,NA,4467673
Kentucky,2020-03-20,0,NA,NA,NA,2,NA,NA,NA,4467673
Kentucky,2020-03-21,1,NA,NA,NA,3,NA,NA,NA,4467673
Kentucky,2020-03-22,0,NA,NA,NA,3,NA,NA,NA,4467673
Kentucky,2020-03-23,0,NA,NA,NA,3,NA,NA,NA,4467673
Kentucky,2020-03-24,0,NA,NA,NA,3,NA,NA,NA,4467673
Kentucky,2020-03-25,2,NA,NA,NA,5,NA,NA,NA,4467673
Kentucky,2020-03-26,0,NA,NA,NA,5,NA,NA,NA,4467673
Kentucky,2020-03-27,3,NA,NA,NA,8,NA,NA,NA,4467673
Kentucky,2020-03-28,1,NA,NA,NA,9,NA,NA,NA,4467673
Kentucky,2020-03-29,0,NA,NA,NA,9,NA,NA,NA,4467673
Kentucky,2020-03-30,2,NA,NA,NA,11,NA,NA,NA,4467673
Kentucky,2020-03-31,7,NA,NA,NA,18,NA,NA,NA,4467673
Kentucky,2020-04-01,2,NA,NA,NA,20,NA,NA,NA,4467673
Kentucky,2020-04-02,14,NA,NA,NA,34,NA,NA,NA,4467673
Kentucky,2020-04-03,0,NA,NA,NA,34,NA,NA,NA,4467673
Kentucky,2020-04-04,6,NA,NA,NA,40,NA,NA,NA,4467673
Kentucky,2020-04-05,4,NA,NA,NA,44,NA,NA,NA,4467673
Kentucky,2020-04-06,8,NA,NA,NA,52,NA,NA,NA,4467673
Kentucky,2020-04-07,14,NA,NA,NA,66,NA,NA,NA,4467673
Kentucky,2020-04-08,7,NA,NA,NA,73,NA,NA,NA,4467673
Kentucky,2020-04-09,11,NA,NA,NA,84,NA,NA,NA,4467673
Kentucky,2020-04-10,6,NA,NA,NA,90,NA,NA,NA,4467673
Kentucky,2020-04-11,4,NA,NA,NA,94,NA,NA,NA,4467673
Kentucky,2020-04-12,4,NA,NA,NA,98,NA,NA,NA,4467673
Kentucky,2020-04-13,8,NA,NA,NA,106,NA,NA,NA,4467673
Kentucky,2020-04-14,NA,6,1,16,NA,111,106,121,4467673
Kentucky,2020-04-15,NA,6,1,17,NA,119,110,134,4467673
Kentucky,2020-04-16,NA,6,1,17,NA,126,114,145,4467673
Kentucky,2020-04-17,NA,6,1,17,NA,133,118,157,4467673
Kentucky,2020-04-18,NA,6,1,17,NA,140,122,171,4467673
Kentucky,2020-04-19,NA,6,1,19,NA,147,126,184,4467673
Kentucky,2020-04-20,NA,7,1,20,NA,154,129,199,4467673
Kentucky,2020-04-21,NA,7,1,21,NA,162,132.95000000000005,214,4467673
Kentucky,2020-04-22,NA,7,1,24,NA,169,135,232,4467673
Kentucky,2020-04-23,NA,7,1,26,NA,177,138,254,4467673
Kentucky,2020-04-24,NA,7,1,31,NA,185,141,280,4467673
Kentucky,2020-04-25,NA,7,1,38,NA,193,143,310,4467673
Kentucky,2020-04-26,NA,7,0,47,NA,201,145,356,4467673
Kentucky,2020-04-27,NA,7,0,59,NA,210,147,408,4467673
Kentucky,2020-04-28,NA,7,0,74,NA,219,148,482,4467673
Kentucky,2020-04-29,NA,8,0,97,NA,228,149,572.0499999999993,4467673
Kentucky,2020-04-30,NA,7,0,127,NA,237,150,696.0499999999993,4467673
Kentucky,2020-05-01,NA,7,0,164,NA,246,151,852.0499999999993,4467673
Kentucky,2020-05-02,NA,7,0,219,NA,255,152,1080,4467673
Kentucky,2020-05-03,NA,7,0,316,NA,264,152,1378.0999999999985,4467673
Kentucky,2020-05-04,NA,8,0,438,NA,273,153,1842.0499999999993,4467673
Louisiana,2020-03-15,1,NA,NA,NA,2,NA,NA,NA,4648794
Louisiana,2020-03-16,1,NA,NA,NA,3,NA,NA,NA,4648794
Louisiana,2020-03-17,2,NA,NA,NA,5,NA,NA,NA,4648794
Louisiana,2020-03-18,2,NA,NA,NA,7,NA,NA,NA,4648794
Louisiana,2020-03-19,3,NA,NA,NA,10,NA,NA,NA,4648794
Louisiana,2020-03-20,0,NA,NA,NA,10,NA,NA,NA,4648794
Louisiana,2020-03-21,6,NA,NA,NA,16,NA,NA,NA,4648794
Louisiana,2020-03-22,4,NA,NA,NA,20,NA,NA,NA,4648794
Louisiana,2020-03-23,14,NA,NA,NA,34,NA,NA,NA,4648794
Louisiana,2020-03-24,12,NA,NA,NA,46,NA,NA,NA,4648794
Louisiana,2020-03-25,19,NA,NA,NA,65,NA,NA,NA,4648794
Louisiana,2020-03-26,18,NA,NA,NA,83,NA,NA,NA,4648794
Louisiana,2020-03-27,36,NA,NA,NA,119,NA,NA,NA,4648794
Louisiana,2020-03-28,19,NA,NA,NA,138,NA,NA,NA,4648794
Louisiana,2020-03-29,15,NA,NA,NA,153,NA,NA,NA,4648794
Louisiana,2020-03-30,34,NA,NA,NA,187,NA,NA,NA,4648794
Louisiana,2020-03-31,53,NA,NA,NA,240,NA,NA,NA,4648794
Louisiana,2020-04-01,39,NA,NA,NA,279,NA,NA,NA,4648794
Louisiana,2020-04-02,31,NA,NA,NA,310,NA,NA,NA,4648794
Louisiana,2020-04-03,60,NA,NA,NA,370,NA,NA,NA,4648794
Louisiana,2020-04-04,42,NA,NA,NA,412,NA,NA,NA,4648794
Louisiana,2020-04-05,65,NA,NA,NA,477,NA,NA,NA,4648794
Louisiana,2020-04-06,35,NA,NA,NA,512,NA,NA,NA,4648794
Louisiana,2020-04-07,70,NA,NA,NA,582,NA,NA,NA,4648794
Louisiana,2020-04-08,70,NA,NA,NA,652,NA,NA,NA,4648794
Louisiana,2020-04-09,50,NA,NA,NA,702,NA,NA,NA,4648794
Louisiana,2020-04-10,53,NA,NA,NA,755,NA,NA,NA,4648794
Louisiana,2020-04-11,51,NA,NA,NA,806,NA,NA,NA,4648794
Louisiana,2020-04-12,34,NA,NA,NA,840,NA,NA,NA,4648794
Louisiana,2020-04-13,44,NA,NA,NA,884,NA,NA,NA,4648794
Louisiana,2020-04-14,NA,27,9,61,NA,910,892,944,4648794
Louisiana,2020-04-15,NA,22,7,52,NA,934,905,984,4648794
Louisiana,2020-04-16,NA,18,5,45,NA,954,917,1016,4648794
Louisiana,2020-04-17,NA,15,4,39,NA,970,926,1046,4648794
Louisiana,2020-04-18,NA,12,3,34,NA,983,934,1071,4648794
Louisiana,2020-04-19,NA,10,2,32,NA,995,939,1094.0499999999993,4648794
Louisiana,2020-04-20,NA,9,2,28,NA,1005,944,1115,4648794
Louisiana,2020-04-21,NA,7,1,27,NA,1013,948,1134.0499999999993,4648794
Louisiana,2020-04-22,NA,6,1,24,NA,1021,950,1153.0499999999993,4648794
Louisiana,2020-04-23,NA,5,0,23,NA,1027,952,1171,4648794
Louisiana,2020-04-24,NA,4,0,24,NA,1032,954,1188,4648794
Louisiana,2020-04-25,NA,3,0,23.049999999999272,NA,1037,955,1206,4648794
Louisiana,2020-04-26,NA,3,0,25,NA,1040,957,1226,4648794
Louisiana,2020-04-27,NA,2,0,26,NA,1044,957,1249,4648794
Louisiana,2020-04-28,NA,2,0,26,NA,1046,958,1270,4648794
Louisiana,2020-04-29,NA,1,0,25,NA,1048,958,1292.0499999999993,4648794
Louisiana,2020-04-30,NA,1,0,26,NA,1050,959,1316,4648794
Louisiana,2020-05-01,NA,1,0,27,NA,1052,959,1337,4648794
Louisiana,2020-05-02,NA,0,0,25,NA,1053,959,1359,4648794
Louisiana,2020-05-03,NA,0,0,24,NA,1054,959,1386,4648794
Louisiana,2020-05-04,NA,0,0,25,NA,1055,959,1408,4648794
Maine,2020-03-27,1,NA,NA,NA,1,NA,NA,NA,1344212
Maine,2020-03-28,0,NA,NA,NA,1,NA,NA,NA,1344212
Maine,2020-03-29,2,NA,NA,NA,3,NA,NA,NA,1344212
Maine,2020-03-30,1,NA,NA,NA,4,NA,NA,NA,1344212
Maine,2020-03-31,1,NA,NA,NA,5,NA,NA,NA,1344212
Maine,2020-04-01,2,NA,NA,NA,7,NA,NA,NA,1344212
Maine,2020-04-02,0,NA,NA,NA,7,NA,NA,NA,1344212
Maine,2020-04-03,2,NA,NA,NA,9,NA,NA,NA,1344212
Maine,2020-04-04,1,NA,NA,NA,10,NA,NA,NA,1344212
Maine,2020-04-05,0,NA,NA,NA,10,NA,NA,NA,1344212
Maine,2020-04-06,0,NA,NA,NA,10,NA,NA,NA,1344212
Maine,2020-04-07,2,NA,NA,NA,12,NA,NA,NA,1344212
Maine,2020-04-08,2,NA,NA,NA,14,NA,NA,NA,1344212
Maine,2020-04-09,2,NA,NA,NA,16,NA,NA,NA,1344212
Maine,2020-04-10,1,NA,NA,NA,17,NA,NA,NA,1344212
Maine,2020-04-11,2,NA,NA,NA,19,NA,NA,NA,1344212
Maine,2020-04-12,0,NA,NA,NA,19,NA,NA,NA,1344212
Maine,2020-04-13,0,NA,NA,NA,19,NA,NA,NA,1344212
Maine,2020-04-14,NA,1,0,4,NA,20,19,23,1344212
Maine,2020-04-15,NA,1,0,4,NA,21,19,26,1344212
Maine,2020-04-16,NA,1,0,4,NA,23,20,29,1344212
Maine,2020-04-17,NA,1,0,4,NA,24,20,31,1344212
Maine,2020-04-18,NA,1,0,4,NA,26,21,34,1344212
Maine,2020-04-19,NA,1,0,5,NA,27,21,37,1344212
Maine,2020-04-20,NA,1,0,5,NA,28,22,40,1344212
Maine,2020-04-21,NA,1,0,5,NA,30,22,43,1344212
Maine,2020-04-22,NA,1,0,5,NA,31,23,46,1344212
Maine,2020-04-23,NA,1,0,5,NA,33,24,49,1344212
Maine,2020-04-24,NA,1,0,6,NA,34,24,53,1344212
Maine,2020-04-25,NA,1,0,6,NA,36,25,57,1344212
Maine,2020-04-26,NA,1,0,6,NA,37,26,61,1344212
Maine,2020-04-27,NA,1,0,7,NA,39,26,66,1344212
Maine,2020-04-28,NA,1,0,7,NA,41,27,70,1344212
Maine,2020-04-29,NA,1,0,7,NA,42,27,75,1344212
Maine,2020-04-30,NA,1,0,7,NA,44,28,81,1344212
Maine,2020-05-01,NA,1,0,8,NA,45,28,87,1344212
Maine,2020-05-02,NA,1,0,8,NA,47,28,92,1344212
Maine,2020-05-03,NA,1,0,8,NA,48,29,99,1344212
Maine,2020-05-04,NA,1,0,9,NA,49,29,107,1344212
Maryland,2020-03-20,1,NA,NA,NA,2,NA,NA,NA,6045680
Maryland,2020-03-21,1,NA,NA,NA,3,NA,NA,NA,6045680
Maryland,2020-03-22,0,NA,NA,NA,3,NA,NA,NA,6045680
Maryland,2020-03-23,0,NA,NA,NA,3,NA,NA,NA,6045680
Maryland,2020-03-24,1,NA,NA,NA,4,NA,NA,NA,6045680
Maryland,2020-03-25,0,NA,NA,NA,4,NA,NA,NA,6045680
Maryland,2020-03-26,0,NA,NA,NA,4,NA,NA,NA,6045680
Maryland,2020-03-27,1,NA,NA,NA,5,NA,NA,NA,6045680
Maryland,2020-03-28,5,NA,NA,NA,10,NA,NA,NA,6045680
Maryland,2020-03-29,1,NA,NA,NA,11,NA,NA,NA,6045680
Maryland,2020-03-30,4,NA,NA,NA,15,NA,NA,NA,6045680
Maryland,2020-03-31,3,NA,NA,NA,18,NA,NA,NA,6045680
Maryland,2020-04-01,6,NA,NA,NA,24,NA,NA,NA,6045680
Maryland,2020-04-02,5,NA,NA,NA,29,NA,NA,NA,6045680
Maryland,2020-04-03,13,NA,NA,NA,42,NA,NA,NA,6045680
Maryland,2020-04-04,12,NA,NA,NA,54,NA,NA,NA,6045680
Maryland,2020-04-05,14,NA,NA,NA,68,NA,NA,NA,6045680
Maryland,2020-04-06,24,NA,NA,NA,92,NA,NA,NA,6045680
Maryland,2020-04-07,12,NA,NA,NA,104,NA,NA,NA,6045680
Maryland,2020-04-08,20,NA,NA,NA,124,NA,NA,NA,6045680
Maryland,2020-04-09,15,NA,NA,NA,139,NA,NA,NA,6045680
Maryland,2020-04-10,33,NA,NA,NA,172,NA,NA,NA,6045680
Maryland,2020-04-11,35,NA,NA,NA,207,NA,NA,NA,6045680
Maryland,2020-04-12,29,NA,NA,NA,236,NA,NA,NA,6045680
Maryland,2020-04-13,26,NA,NA,NA,262,NA,NA,NA,6045680
Maryland,2020-04-14,NA,26,9,59,NA,287,270,320,6045680
Maryland,2020-04-15,NA,27,9,61,NA,315,286,367,6045680
Maryland,2020-04-16,NA,27,9,64,NA,345,305,416,6045680
Maryland,2020-04-17,NA,28,9,70,NA,374,322,468,6045680
Maryland,2020-04-18,NA,28,8,77,NA,406,339,529,6045680
Maryland,2020-04-19,NA,28,8,83,NA,436,355,596,6045680
Maryland,2020-04-20,NA,28,7,94,NA,467,370,676,6045680
Maryland,2020-04-21,NA,28,6.9500000000000455,105.04999999999927,NA,498,382,764,6045680
Maryland,2020-04-22,NA,28,6,118,NA,529,393,866,6045680
Maryland,2020-04-23,NA,26,5,136,NA,559,403,991.0499999999993,6045680
Maryland,2020-04-24,NA,25,4,153,NA,587,411.95000000000005,1135.0499999999993,6045680
Maryland,2020-04-25,NA,23,3,184,NA,615,417.95000000000005,1305,6045680
Maryland,2020-04-26,NA,22,2,220,NA,640,424,1503.0499999999993,6045680
Maryland,2020-04-27,NA,20,1,245,NA,663,428,1723.0999999999985,6045680
Maryland,2020-04-28,NA,18,1,266,NA,683,430.95000000000005,1986,6045680
Maryland,2020-04-29,NA,16,1,298,NA,700,433,2289.0499999999993,6045680
Maryland,2020-04-30,NA,14,0,329.0499999999993,NA,716,435,2628,6045680
Maryland,2020-05-01,NA,12,0,370,NA,731,435,3008.0499999999993,6045680
Maryland,2020-05-02,NA,10,0,416,NA,743,436,3413.399999999994,6045680
Maryland,2020-05-03,NA,8,0,480.0499999999993,NA,754,437,3857.399999999994,6045680
Maryland,2020-05-04,NA,7,0,546.0499999999993,NA,764,438,4380.049999999999,6045680
Massachusetts,2020-03-22,3,NA,NA,NA,5,NA,NA,NA,6949503
Massachusetts,2020-03-23,0,NA,NA,NA,5,NA,NA,NA,6949503
Massachusetts,2020-03-24,6,NA,NA,NA,11,NA,NA,NA,6949503
Massachusetts,2020-03-25,4,NA,NA,NA,15,NA,NA,NA,6949503
Massachusetts,2020-03-26,10,NA,NA,NA,25,NA,NA,NA,6949503
Massachusetts,2020-03-27,10,NA,NA,NA,35,NA,NA,NA,6949503
Massachusetts,2020-03-28,9,NA,NA,NA,44,NA,NA,NA,6949503
Massachusetts,2020-03-29,4,NA,NA,NA,48,NA,NA,NA,6949503
Massachusetts,2020-03-30,13,NA,NA,NA,61,NA,NA,NA,6949503
Massachusetts,2020-03-31,28,NA,NA,NA,89,NA,NA,NA,6949503
Massachusetts,2020-04-01,33,NA,NA,NA,122,NA,NA,NA,6949503
Massachusetts,2020-04-02,32,NA,NA,NA,154,NA,NA,NA,6949503
Massachusetts,2020-04-03,38,NA,NA,NA,192,NA,NA,NA,6949503
Massachusetts,2020-04-04,24,NA,NA,NA,216,NA,NA,NA,6949503
Massachusetts,2020-04-05,15,NA,NA,NA,231,NA,NA,NA,6949503
Massachusetts,2020-04-06,29,NA,NA,NA,260,NA,NA,NA,6949503
Massachusetts,2020-04-07,96,NA,NA,NA,356,NA,NA,NA,6949503
Massachusetts,2020-04-08,77,NA,NA,NA,433,NA,NA,NA,6949503
Massachusetts,2020-04-09,70,NA,NA,NA,503,NA,NA,NA,6949503
Massachusetts,2020-04-10,96,NA,NA,NA,599,NA,NA,NA,6949503
Massachusetts,2020-04-11,87,NA,NA,NA,686,NA,NA,NA,6949503
Massachusetts,2020-04-12,70,NA,NA,NA,756,NA,NA,NA,6949503
Massachusetts,2020-04-13,88,NA,NA,NA,844,NA,NA,NA,6949503
Massachusetts,2020-04-14,NA,75,28,164,NA,917,870,1006,6949503
Massachusetts,2020-04-15,NA,74,27,166,NA,996,918,1135,6949503
Massachusetts,2020-04-16,NA,73,27,169,NA,1074,967,1260,6949503
Massachusetts,2020-04-17,NA,71,25,174,NA,1152,1014,1390.0499999999993,6949503
Massachusetts,2020-04-18,NA,68,23,173,NA,1226,1058,1522,6949503
Massachusetts,2020-04-19,NA,66,21,178,NA,1298,1096,1658,6949503
Massachusetts,2020-04-20,NA,63,19,184,NA,1369,1132,1810,6949503
Massachusetts,2020-04-21,NA,59,16,191,NA,1434,1164,1954,6949503
Massachusetts,2020-04-22,NA,54,13,196,NA,1497,1188,2119,6949503
Massachusetts,2020-04-23,NA,49,11,205,NA,1551,1211,2299.0499999999993,6949503
Massachusetts,2020-04-24,NA,43,8,222.04999999999927,NA,1598,1228,2477.0499999999993,6949503
Massachusetts,2020-04-25,NA,38,6,237,NA,1642,1244,2684.0499999999993,6949503
Massachusetts,2020-04-26,NA,33,4,251,NA,1680,1255,2928.199999999997,6949503
Massachusetts,2020-04-27,NA,27,3,245.04999999999927,NA,1716,1264,3167,6949503
Massachusetts,2020-04-28,NA,23,2,260,NA,1746,1270,3419.0499999999993,6949503
Massachusetts,2020-04-29,NA,18,1,263,NA,1769.5,1274,3672.0499999999993,6949503
Massachusetts,2020-04-30,NA,15,1,287.0499999999993,NA,1788,1277,3924.0499999999993,6949503
Massachusetts,2020-05-01,NA,12,0,291,NA,1802,1279,4237.499999999993,6949503
Massachusetts,2020-05-02,NA,9,0,274.0499999999993,NA,1814,1280.95,4482.499999999993,6949503
Massachusetts,2020-05-03,NA,7,0,280.0499999999993,NA,1825,1282,4780,6949503
Massachusetts,2020-05-04,NA,5,0,285,NA,1833,1283,5066.299999999996,6949503
Michigan,2020-03-19,2,NA,NA,NA,3,NA,NA,NA,9986857
Michigan,2020-03-20,1,NA,NA,NA,4,NA,NA,NA,9986857
Michigan,2020-03-21,2,NA,NA,NA,6,NA,NA,NA,9986857
Michigan,2020-03-22,3,NA,NA,NA,9,NA,NA,NA,9986857
Michigan,2020-03-23,7,NA,NA,NA,16,NA,NA,NA,9986857
Michigan,2020-03-24,8,NA,NA,NA,24,NA,NA,NA,9986857
Michigan,2020-03-25,19,NA,NA,NA,43,NA,NA,NA,9986857
Michigan,2020-03-26,20,NA,NA,NA,63,NA,NA,NA,9986857
Michigan,2020-03-27,30,NA,NA,NA,93,NA,NA,NA,9986857
Michigan,2020-03-28,19,NA,NA,NA,112,NA,NA,NA,9986857
Michigan,2020-03-29,20,NA,NA,NA,132,NA,NA,NA,9986857
Michigan,2020-03-30,65,NA,NA,NA,197,NA,NA,NA,9986857
Michigan,2020-03-31,67,NA,NA,NA,264,NA,NA,NA,9986857
Michigan,2020-04-01,72,NA,NA,NA,336,NA,NA,NA,9986857
Michigan,2020-04-02,81,NA,NA,NA,417,NA,NA,NA,9986857
Michigan,2020-04-03,61,NA,NA,NA,478,NA,NA,NA,9986857
Michigan,2020-04-04,64,NA,NA,NA,542,NA,NA,NA,9986857
Michigan,2020-04-05,75,NA,NA,NA,617,NA,NA,NA,9986857
Michigan,2020-04-06,110,NA,NA,NA,727,NA,NA,NA,9986857
Michigan,2020-04-07,118,NA,NA,NA,845,NA,NA,NA,9986857
Michigan,2020-04-08,114,NA,NA,NA,959,NA,NA,NA,9986857
Michigan,2020-04-09,117,NA,NA,NA,1076,NA,NA,NA,9986857
Michigan,2020-04-10,204,NA,NA,NA,1280,NA,NA,NA,9986857
Michigan,2020-04-11,115,NA,NA,NA,1395,NA,NA,NA,9986857
Michigan,2020-04-12,93,NA,NA,NA,1488,NA,NA,NA,9986857
Michigan,2020-04-13,115,NA,NA,NA,1603,NA,NA,NA,9986857
Michigan,2020-04-14,NA,103,39,224,NA,1705,1641,1826,9986857
Michigan,2020-04-15,NA,94,34,212,NA,1806,1702,1986,9986857
Michigan,2020-04-16,NA,87,31,202,NA,1900,1760.95,2133,9986857
Michigan,2020-04-17,NA,77,26,188,NA,1985,1812,2274,9986857
Michigan,2020-04-18,NA,70,22,179,NA,2062,1853,2409,9986857
Michigan,2020-04-19,NA,61,18,170,NA,2130,1892,2535,9986857
Michigan,2020-04-20,NA,54,15,165,NA,2190,1920.95,2664,9986857
Michigan,2020-04-21,NA,47,11,160,NA,2243,1944,2789.0499999999993,9986857
Michigan,2020-04-22,NA,40,9,152,NA,2290,1963,2915.0499999999993,9986857
Michigan,2020-04-23,NA,33,6,149,NA,2328,1976,3040.0499999999993,9986857
Michigan,2020-04-24,NA,28,4,140,NA,2363,1985,3161,9986857
Michigan,2020-04-25,NA,22,3,140,NA,2391,1992,3280.0499999999993,9986857
Michigan,2020-04-26,NA,18,2,136,NA,2413,1998,3399.0499999999993,9986857
Michigan,2020-04-27,NA,14,1,130,NA,2430,2002,3512.0999999999985,9986857
Michigan,2020-04-28,NA,11,0,124,NA,2443,2003.95,3622.0999999999985,9986857
Michigan,2020-04-29,NA,8,0,116.04999999999927,NA,2454,2005,3736.0499999999993,9986857
Michigan,2020-04-30,NA,6,0,114,NA,2463,2006,3842.0499999999993,9986857
Michigan,2020-05-01,NA,4,0,102.04999999999927,NA,2469,2006,3953.0499999999993,9986857
Michigan,2020-05-02,NA,3,0,92,NA,2474,2006,4049.0999999999985,9986857
Michigan,2020-05-03,NA,2,0,89,NA,2478,2007,4134.0999999999985,9986857
Michigan,2020-05-04,NA,1,0,85.04999999999927,NA,2482,2007,4211.049999999999,9986857
Minnesota,2020-03-26,1,NA,NA,NA,2,NA,NA,NA,5639632
Minnesota,2020-03-27,2,NA,NA,NA,4,NA,NA,NA,5639632
Minnesota,2020-03-28,1,NA,NA,NA,5,NA,NA,NA,5639632
Minnesota,2020-03-29,4,NA,NA,NA,9,NA,NA,NA,5639632
Minnesota,2020-03-30,1,NA,NA,NA,10,NA,NA,NA,5639632
Minnesota,2020-03-31,0,NA,NA,NA,10,NA,NA,NA,5639632
Minnesota,2020-04-01,0,NA,NA,NA,10,NA,NA,NA,5639632
Minnesota,2020-04-02,1,NA,NA,NA,11,NA,NA,NA,5639632
Minnesota,2020-04-03,11,NA,NA,NA,22,NA,NA,NA,5639632
Minnesota,2020-04-04,2,NA,NA,NA,24,NA,NA,NA,5639632
Minnesota,2020-04-05,5,NA,NA,NA,29,NA,NA,NA,5639632
Minnesota,2020-04-06,1,NA,NA,NA,30,NA,NA,NA,5639632
Minnesota,2020-04-07,4,NA,NA,NA,34,NA,NA,NA,5639632
Minnesota,2020-04-08,5,NA,NA,NA,39,NA,NA,NA,5639632
Minnesota,2020-04-09,11,NA,NA,NA,50,NA,NA,NA,5639632
Minnesota,2020-04-10,7,NA,NA,NA,57,NA,NA,NA,5639632
Minnesota,2020-04-11,7,NA,NA,NA,64,NA,NA,NA,5639632
Minnesota,2020-04-12,6,NA,NA,NA,70,NA,NA,NA,5639632
Minnesota,2020-04-13,0,NA,NA,NA,70,NA,NA,NA,5639632
Minnesota,2020-04-14,NA,6,1,15,NA,75,70,84,5639632
Minnesota,2020-04-15,NA,6,1,15,NA,81,73,95,5639632
Minnesota,2020-04-16,NA,6,1,16,NA,88,77,106,5639632
Minnesota,2020-04-17,NA,6,1,17,NA,95,80,118,5639632
Minnesota,2020-04-18,NA,6,1,18,NA,102,84,131,5639632
Minnesota,2020-04-19,NA,7,1,19,NA,109,88,145,5639632
Minnesota,2020-04-20,NA,7,1,21,NA,117,92,160,5639632
Minnesota,2020-04-21,NA,7,1,22,NA,125,96,177,5639632
Minnesota,2020-04-22,NA,8,1,24,NA,134,100,196,5639632
Minnesota,2020-04-23,NA,8,1,27,NA,143,104,218,5639632
Minnesota,2020-04-24,NA,8,1,29,NA,152,107,241,5639632
Minnesota,2020-04-25,NA,9,1,33,NA,162,111,267,5639632
Minnesota,2020-04-26,NA,9,1,38,NA,172,114,298,5639632
Minnesota,2020-04-27,NA,9,1,43,NA,182,118,334.0499999999993,5639632
Minnesota,2020-04-28,NA,9,1,49,NA,193,120,377.0499999999993,5639632
Minnesota,2020-04-29,NA,9,1,57,NA,204,123,427,5639632
Minnesota,2020-04-30,NA,9,1,67,NA,214,126,490,5639632
Minnesota,2020-05-01,NA,9,0,80,NA,225,128,561,5639632
Minnesota,2020-05-02,NA,9,0,93,NA,236,130,648,5639632
Minnesota,2020-05-03,NA,9,0,118,NA,246,131,768,5639632
Minnesota,2020-05-04,NA,9,0,149,NA,256,133,918.1999999999971,5639632
Mississippi,2020-03-19,1,NA,NA,NA,1,NA,NA,NA,2976149
Mississippi,2020-03-20,0,NA,NA,NA,1,NA,NA,NA,2976149
Mississippi,2020-03-21,0,NA,NA,NA,1,NA,NA,NA,2976149
Mississippi,2020-03-22,0,NA,NA,NA,1,NA,NA,NA,2976149
Mississippi,2020-03-23,0,NA,NA,NA,1,NA,NA,NA,2976149
Mississippi,2020-03-24,0,NA,NA,NA,1,NA,NA,NA,2976149
Mississippi,2020-03-25,4,NA,NA,NA,5,NA,NA,NA,2976149
Mississippi,2020-03-26,1,NA,NA,NA,6,NA,NA,NA,2976149
Mississippi,2020-03-27,2,NA,NA,NA,8,NA,NA,NA,2976149
Mississippi,2020-03-28,5,NA,NA,NA,13,NA,NA,NA,2976149
Mississippi,2020-03-29,1,NA,NA,NA,14,NA,NA,NA,2976149
Mississippi,2020-03-30,2,NA,NA,NA,16,NA,NA,NA,2976149
Mississippi,2020-03-31,4,NA,NA,NA,20,NA,NA,NA,2976149
Mississippi,2020-04-01,2,NA,NA,NA,22,NA,NA,NA,2976149
Mississippi,2020-04-02,4,NA,NA,NA,26,NA,NA,NA,2976149
Mississippi,2020-04-03,3,NA,NA,NA,29,NA,NA,NA,2976149
Mississippi,2020-04-04,6,NA,NA,NA,35,NA,NA,NA,2976149
Mississippi,2020-04-05,8,NA,NA,NA,43,NA,NA,NA,2976149
Mississippi,2020-04-06,8,NA,NA,NA,51,NA,NA,NA,2976149
Mississippi,2020-04-07,8,NA,NA,NA,59,NA,NA,NA,2976149
Mississippi,2020-04-08,8,NA,NA,NA,67,NA,NA,NA,2976149
Mississippi,2020-04-09,9,NA,NA,NA,76,NA,NA,NA,2976149
Mississippi,2020-04-10,6,NA,NA,NA,82,NA,NA,NA,2976149
Mississippi,2020-04-11,11,NA,NA,NA,93,NA,NA,NA,2976149
Mississippi,2020-04-12,3,NA,NA,NA,96,NA,NA,NA,2976149
Mississippi,2020-04-13,2,NA,NA,NA,98,NA,NA,NA,2976149
Mississippi,2020-04-14,NA,6,1,14,NA,104,99,112,2976149
Mississippi,2020-04-15,NA,5,1,15,NA,110,102,123,2976149
Mississippi,2020-04-16,NA,5,1,15,NA,116,105,133,2976149
Mississippi,2020-04-17,NA,5,1,15,NA,121,108,144,2976149
Mississippi,2020-04-18,NA,5,1,15,NA,127,111,155,2976149
Mississippi,2020-04-19,NA,5,1,16,NA,133,114,167,2976149
Mississippi,2020-04-20,NA,5,1,17,NA,139,117,180,2976149
Mississippi,2020-04-21,NA,5,1,19,NA,145,119,195,2976149
Mississippi,2020-04-22,NA,5,0,21,NA,151,121,211,2976149
Mississippi,2020-04-23,NA,5,0,24,NA,156,123,230,2976149
Mississippi,2020-04-24,NA,5,0,27,NA,162,125,253,2976149
Mississippi,2020-04-25,NA,5,0,32,NA,168,126,280,2976149
