msa,date,daily_deaths_actual,daily_deaths_est,daily_deaths_95CI_lower,daily_deaths_95CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_95CI_lower,cumulative_deaths_95CI_upper,population
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-03-30,2,4.428571428571429,2,2,21,20,20,20,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-03-31,12,6.428571428571429,12,12,33,32,32,32,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-01,0,7.285714285714285,0,0,33,32,32,32,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-02,31,8.142857142857144,31,31,64,63,63,63,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-03,12,8.857142857142858,12,12,76,75,75,75,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-04,21,10.142857142857144,21,21,97,96,96,96,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-05,23,8,23,23,120,119,119,119,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-06,12,8.714285714285714,12,12,132,131,131,131,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-07,7,13.714285714285715,7,7,139,138,138,138,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-08,37,14.857142857142858,37,37,176,175,175,175,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-09,25,16,25,25,201,200,200,200,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-10,21,17.285714285714285,21,21,222,221,221,221,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-11,25,17.857142857142858,25,25,247,246,246,246,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-12,7,12.142857142857142,7,7,254,253,253,253,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-13,24,12.571428571428571,24,24,278,277,277,277,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-14,18,21.142857142857142,18,18,296,295,295,295,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-15,47,22,47,47,343,342,342,342,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-16,53,22.571428571428573,53,53,396,395,395,395,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-17,21,23.57142857142857,21,21,417,416,416,416,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-18,10,24.285714285714285,10,10,427,426,426,426,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-19,16,14.285714285714285,16,16,443,442,442,442,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-20,24,14.428571428571429,24,24,467,466,466,466,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-21,23,26.142857142857142,23,23,490,489,489,489,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-22,22,26.571428571428573,22,22,512,511,511,511,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-23,59,26.571428571428573,59,59,571,570,570,570,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-24,33,26.857142857142854,33,33,604,603,603,603,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-25,8,27.42857142857143,8,8,612,611,611,611,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-26,14,15,14,14,626,625,625,625,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-27,6,15.285714285714285,6,6,632,631,631,631,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-28,44,28.5,44,44,676,675,675,675,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-29,22,27.714285714285715,22,22,698,697,697,697,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-04-30,25,28.857142857142854,25,25,723,722,722,722,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-01,25,27.857142857142858,25,25,748,747,747,747,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-02,18,27.857142857142854,18,18,766,765,765,765,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-03,6,14.571428571428571,6,6,772,771,771,771,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-04,10,14.428571428571427,10,10,782,781,781,781,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-05,45,27,45,45,827,826,826,826,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-06,39,26.57142857142857,39,39,866,865,865,865,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-07,40,26.285714285714285,40,40,906,905,905,905,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-08,39,26,39,39,945,944,944,944,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-09,31,25.428571428571427,31,31,976,975,975,975,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-10,5,13,5,5,981,980,980,980,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-11,5,12.714285714285714,5,5,986,985,985,985,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-12,22,23.714285714285715,22,22,1008,1007,1007,1007,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-13,31,23.57142857142857,31,31,1039,1038,1038,1038,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-14,26,23.57142857142857,26,26,1065,1064,1064,1064,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-15,26,23.142857142857142,26,26,1091,1090,1090,1090,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-16,21,22.142857142857142,21,21,1112,1111,1111,1111,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-17,3,11.285714285714286,3,3,1115,1114,1114,1114,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-18,7,11,7,7,1122,1121,1121,1121,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-19,22,20.857142857142858,22,22,1144,1143,1143,1143,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-20,21,20,21,21,1165,1164,1164,1164,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-21,31,19.714285714285715,31,31,1196,1195,1195,1195,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-22,15,19,15,15,1211,1210,1210,1210,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-23,25,18.571428571428573,25,25,1236,1235,1235,1235,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-24,2,9.428571428571429,2,2,1238,1237,1237,1237,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-25,8,9.142857142857142,8,8,1246,1245,1245,1245,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-26,2,17,2,2,1248,1247,1247,1247,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-27,32,16.142857142857142,32,32,1280,1279,1279,1279,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-28,23,15.714285714285715,23,23,1303,1302,1302,1302,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-29,25,15,25,25,1328,1327,1327,1327,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-30,22,14,22,22,1350,1349,1349,1349,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-05-31,0,7.285714285714286,0,0,1350,1349,1349,1349,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-01,3,7,3,3,1353,1352,1352,1352,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-02,37,12,37,37,1390,1389,1389,1389,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-03,18,11.428571428571427,18,18,1408,1407,1407,1407,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-04,26,11,26,26,1434,1433,1433,1433,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-05,NA,11.896471396941262,2.103425070227476,37.03607841766325,NA,1445.4137002809098,1435.6206539541959,1470.5533073016318,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-05,NA,8.571428571428571,1.1428571428571428,31.717857142857092,NA,1441.5714285714287,1434.142857142857,1464.7178571428572,6166488
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-06,NA,11.172340606102038,2.0215270458380665,33.66799067781697,NA,1457.7929427938825,1441.7568126098035,1489.7584332595295,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-07,NA,10.965438699231456,1.9654904656470875,34.415372697051495,NA,1470.5514795862432,1449.5041428626225,1509.7945634436082,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-08,NA,10.620602187780484,1.9654904656470875,31.10504571995344,NA,1482.3789836808942,1456.8963160976941,1525.3721115397125,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-09,NA,9.827504094651069,1.8965231633568935,33.41359674807864,NA,1493.9995858686748,1464.0686567037963,1542.9651281007375,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-10,NA,9.620602187780486,1.3792942793882523,28.760209208502474,NA,1505.137416940424,1471.758226193867,1558.7581744274512,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-11,NA,8.827504094651069,1.3103269770980583,29.379138980141356,NA,1515.4821499190434,1480.3443188472945,1573.9123845864142,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-12,NA,8.68956949007068,1.3103269770980583,27.655008189302137,NA,1525.6889482930828,1486.585626755687,1588.7235095938515,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-13,NA,8.34473297861971,1.17239237251767,25.736906213691533,NA,1535.1026485739928,1494.0208540824347,1601.763088143045,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-14,NA,8.206798374039321,1.17239237251767,27.034250702274754,NA,1544.0508325060478,1500.5147282051769,1615.3095504808634,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-15,NA,7.413700280909903,1.0344577679372817,25.10321800456495,NA,1553.03347420604,1508.1930393892899,1626.1862190145239,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-16,NA,7.2067983740393204,1.0344577679372817,24.24115260914534,NA,1561.033370673209,1513.5145211395143,1637.7938904802052,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-17,NA,6.999896467168738,1.0344577679372817,23.221297979448863,NA,1569.9297903037345,1519.9626791883616,1651.358404321379,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-18,NA,6.86196186258835,1.0344577679372817,21.5644103083426,NA,1577.6538175617425,1525.8134345114076,1662.4177857338532,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-19,NA,6.465412816023641,1.0344577679372817,20.93077386563165,NA,1584.6192303777661,1530.5719713037688,1671.1875290657563,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-20,NA,6.0688637694589325,0.5172288839686409,20.081639192311243,NA,1591.8260028685977,1535.0546388869689,1682.5158311907464,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-21,NA,5.930929164878544,0.5172288839686409,20.172133540439514,NA,1599.0672590105742,1541.1708911464643,1692.0950517029924,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-22,NA,5.86196186258835,0.5172288839686409,18.01267189002105,NA,1605.067155477743,1546.2138934717248,1701.9656098893197,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-23,NA,5.792994560298156,0.5172288839686409,19.413493215247378,NA,1612.1015097128488,1550.7896656188564,1709.4594840120617,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-24,NA,5.655059955717768,0.5172288839686409,18.999689401506213,NA,1619.1186091807785,1556.2395478502606,1718.5697022796867,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-25,NA,5.0688637694589325,0.5172288839686409,16.232504518990837,NA,1625.170218183061,1560.6515239486132,1729.016084379561,6166487.999999999
"Miami-Fort Lauderdale-Pompano Beach, FL",2020-06-26,NA,4.999896467168738,0.5172288839686409,16.965231633568933,NA,1630.894245441069,1566.9289620410846,1735.9203139509298,6166487.999999999
"Milwaukee-Waukesha, WI",2020-03-19,2,0.7142857142857143,2,2,2,2,2,2,1575179
"Milwaukee-Waukesha, WI",2020-03-20,0,0.8571428571428571,0,0,2,2,2,2,1575179
"Milwaukee-Waukesha, WI",2020-03-21,1,1,1,1,3,3,3,3,1575179
"Milwaukee-Waukesha, WI",2020-03-22,0,1,0,0,3,3,3,3,1575179
"Milwaukee-Waukesha, WI",2020-03-23,1,1,1,1,4,4,4,4,1575179
"Milwaukee-Waukesha, WI",2020-03-24,0,1.4285714285714286,0,0,4,4,4,4,1575179
"Milwaukee-Waukesha, WI",2020-03-25,1,1.4285714285714286,1,1,5,5,5,5,1575179
"Milwaukee-Waukesha, WI",2020-03-26,3,1.5714285714285714,3,3,8,8,8,8,1575179
"Milwaukee-Waukesha, WI",2020-03-27,3,1.7142857142857144,3,3,11,11,11,11,1575179
"Milwaukee-Waukesha, WI",2020-03-28,1,2,1,1,12,12,12,12,1575179
"Milwaukee-Waukesha, WI",2020-03-29,1,1.7142857142857144,1,1,13,13,13,13,1575179
"Milwaukee-Waukesha, WI",2020-03-30,0,1.7142857142857144,0,0,13,13,13,13,1575179
"Milwaukee-Waukesha, WI",2020-03-31,5,2.7142857142857144,5,5,18,18,18,18,1575179
"Milwaukee-Waukesha, WI",2020-04-01,1,3,1,1,19,19,19,19,1575179
"Milwaukee-Waukesha, WI",2020-04-02,4,3.2857142857142856,4,4,23,23,23,23,1575179
"Milwaukee-Waukesha, WI",2020-04-03,11,3.571428571428571,11,11,34,34,34,34,1575179
"Milwaukee-Waukesha, WI",2020-04-04,0,3.7142857142857144,0,0,34,34,34,34,1575179
"Milwaukee-Waukesha, WI",2020-04-05,18,2.7142857142857144,18,18,52,52,52,52,1575179
"Milwaukee-Waukesha, WI",2020-04-06,1,2.857142857142857,1,1,53,53,53,53,1575179
"Milwaukee-Waukesha, WI",2020-04-07,11,4.714285714285714,11,11,64,64,64,64,1575179
"Milwaukee-Waukesha, WI",2020-04-08,7,5,7,7,71,71,71,71,1575179
"Milwaukee-Waukesha, WI",2020-04-09,11,5.285714285714286,11,11,82,82,82,82,1575179
"Milwaukee-Waukesha, WI",2020-04-10,13,5.285714285714286,13,13,95,95,95,95,1575179
"Milwaukee-Waukesha, WI",2020-04-11,8,5.571428571428571,8,8,103,103,103,103,1575179
"Milwaukee-Waukesha, WI",2020-04-12,4,3.571428571428571,4,4,107,107,107,107,1575179
"Milwaukee-Waukesha, WI",2020-04-13,6,3.571428571428571,6,6,113,113,113,113,1575179
"Milwaukee-Waukesha, WI",2020-04-14,9,5.857142857142858,9,9,122,122,122,122,1575179
"Milwaukee-Waukesha, WI",2020-04-15,5,6.142857142857142,5,5,127,127,127,127,1575179
"Milwaukee-Waukesha, WI",2020-04-16,10,6.142857142857142,10,10,137,137,137,137,1575179
"Milwaukee-Waukesha, WI",2020-04-17,6,6.142857142857142,6,6,143,143,143,143,1575179
"Milwaukee-Waukesha, WI",2020-04-18,2,6.285714285714286,2,2,145,145,145,145,1575179
"Milwaukee-Waukesha, WI",2020-04-19,3,3.7142857142857144,3,3,148,148,148,148,1575179
"Milwaukee-Waukesha, WI",2020-04-20,7,3.571428571428571,7,7,155,155,155,155,1575179
"Milwaukee-Waukesha, WI",2020-04-21,9,6.428571428571429,9,9,164,164,164,164,1575179
"Milwaukee-Waukesha, WI",2020-04-22,4,6.571428571428571,4,4,168,168,168,168,1575179
"Milwaukee-Waukesha, WI",2020-04-23,9,6.428571428571429,9,9,177,177,177,177,1575179
"Milwaukee-Waukesha, WI",2020-04-24,4,6.571428571428571,4,4,181,181,181,181,1575179
"Milwaukee-Waukesha, WI",2020-04-25,3,6.714285714285714,3,3,184,184,184,184,1575179
"Milwaukee-Waukesha, WI",2020-04-26,5,3.428571428571429,5,5,189,189,189,189,1575179
"Milwaukee-Waukesha, WI",2020-04-27,6,3.428571428571429,6,6,195,195,195,195,1575179
"Milwaukee-Waukesha, WI",2020-04-28,8,6.642857142857142,8,8,203,203,203,203,1575179
"Milwaukee-Waukesha, WI",2020-04-29,3,6.571428571428571,3,3,206,206,206,206,1575179
"Milwaukee-Waukesha, WI",2020-04-30,7,6.428571428571429,7,7,213,213,213,213,1575179
"Milwaukee-Waukesha, WI",2020-05-01,6,6.428571428571429,6,6,219,219,219,219,1575179
"Milwaukee-Waukesha, WI",2020-05-02,5,6.285714285714286,5,5,224,224,224,224,1575179
"Milwaukee-Waukesha, WI",2020-05-03,4,3.142857142857143,4,4,228,228,228,228,1575179
"Milwaukee-Waukesha, WI",2020-05-04,0,3.142857142857143,0,0,228,228,228,228,1575179
"Milwaukee-Waukesha, WI",2020-05-05,6,5.857142857142858,6,6,234,234,234,234,1575179
"Milwaukee-Waukesha, WI",2020-05-06,5,6,5,5,239,239,239,239,1575179
"Milwaukee-Waukesha, WI",2020-05-07,8,5.857142857142857,8,8,247,247,247,247,1575179
"Milwaukee-Waukesha, WI",2020-05-08,7,5.714285714285714,7,7,254,254,254,254,1575179
"Milwaukee-Waukesha, WI",2020-05-09,6,5.571428571428571,6,6,260,260,260,260,1575179
"Milwaukee-Waukesha, WI",2020-05-10,1,2.8571428571428568,1,1,261,261,261,261,1575179
"Milwaukee-Waukesha, WI",2020-05-11,6,2.8571428571428568,6,6,267,267,267,267,1575179
"Milwaukee-Waukesha, WI",2020-05-12,5,5.285714285714286,5,5,272,272,272,272,1575179
"Milwaukee-Waukesha, WI",2020-05-13,1,5.285714285714286,1,1,273,273,273,273,1575179
"Milwaukee-Waukesha, WI",2020-05-14,6,5.142857142857142,6,6,279,279,279,279,1575179
"Milwaukee-Waukesha, WI",2020-05-15,7,5.142857142857142,7,7,286,286,286,286,1575179
"Milwaukee-Waukesha, WI",2020-05-16,4,5,4,4,290,290,290,290,1575179
"Milwaukee-Waukesha, WI",2020-05-17,0,2.571428571428571,0,0,290,290,290,290,1575179
"Milwaukee-Waukesha, WI",2020-05-18,4,2.4285714285714284,4,4,294,294,294,294,1575179
"Milwaukee-Waukesha, WI",2020-05-19,4,4.857142857142857,4,4,298,298,298,298,1575179
"Milwaukee-Waukesha, WI",2020-05-20,6,4.7142857142857135,6,6,304,304,304,304,1575179
"Milwaukee-Waukesha, WI",2020-05-21,4,4.571428571428571,4,4,308,308,308,308,1575179
"Milwaukee-Waukesha, WI",2020-05-22,2,4.428571428571429,2,2,310,310,310,310,1575179
"Milwaukee-Waukesha, WI",2020-05-23,6,4.285714285714286,6,6,316,316,316,316,1575179
"Milwaukee-Waukesha, WI",2020-05-24,0,2.142857142857143,0,0,316,316,316,316,1575179
"Milwaukee-Waukesha, WI",2020-05-25,0,2.142857142857143,0,0,316,316,316,316,1575179
"Milwaukee-Waukesha, WI",2020-05-26,2,4,2,2,318,318,318,318,1575179
"Milwaukee-Waukesha, WI",2020-05-27,7,3.857142857142857,7,7,325,325,325,325,1575179
"Milwaukee-Waukesha, WI",2020-05-28,3,3.5714285714285716,3,3,328,328,328,328,1575179
"Milwaukee-Waukesha, WI",2020-05-29,11,3.5714285714285716,11,11,339,339,339,339,1575179
"Milwaukee-Waukesha, WI",2020-05-30,8,3.428571428571429,8,8,347,347,347,347,1575179
"Milwaukee-Waukesha, WI",2020-05-31,1,1.7142857142857144,1,1,348,348,348,348,1575179
"Milwaukee-Waukesha, WI",2020-06-01,0,1.7142857142857144,0,0,348,348,348,348,1575179
"Milwaukee-Waukesha, WI",2020-06-02,11,3,11,11,359,359,359,359,1575179
"Milwaukee-Waukesha, WI",2020-06-03,8,2.857142857142857,8,8,367,367,367,367,1575179
"Milwaukee-Waukesha, WI",2020-06-04,2,2.857142857142857,2,2,369,369,369,369,1575179
"Milwaukee-Waukesha, WI",2020-06-05,NA,3.237707352847556,0,11.411890318432409,NA,372.23770735284756,369,380.4118903184324,1575179
"Milwaukee-Waukesha, WI",2020-06-05,NA,2.2857142857142856,0,9.428571428571429,NA,371.2857142857143,369,378.42857142857144,1575179
"Milwaukee-Waukesha, WI",2020-06-06,NA,3.1741829655848526,0,10.920085416534038,NA,375.66598786748324,369.9364756127373,386.3622491633987,1575179
"Milwaukee-Waukesha, WI",2020-06-07,NA,2.618853676423778,0,10.681459209393783,NA,379.03074399485615,371.5553292891611,392.4590245094919,1575179
"Milwaukee-Waukesha, WI",2020-06-08,NA,3.1741829655848526,0,11.157792769381594,NA,382.4590245094919,373.6659878674832,398.0159419083345,1575179
"Milwaukee-Waukesha, WI",2020-06-09,NA,2.555329289161074,0,10.315114972339273,NA,385.7602562496021,375.4118903184324,402.96471264361924,1575179
"Milwaukee-Waukesha, WI",2020-06-10,NA,2.555329289161074,0,10.60246348022052,NA,389.12501237697506,377.0942683821189,407.95082941139026,1575179
"Milwaukee-Waukesha, WI",2020-06-11,NA,2.555329289161074,0,10.174182965584851,NA,392.42624411708533,379.20492696044107,413.0143537986529,1575179
"Milwaukee-Waukesha, WI",2020-06-12,NA,2.555329289161074,0,9.985197913478286,NA,395.6639514699329,381.3791099260259,418.7602562496021,1575179
"Milwaukee-Waukesha, WI",2020-06-13,NA,2.491804901898371,0,10.60246348022052,NA,398.96518321004316,382.99796360244966,423.76184435928366,1575179
"Milwaukee-Waukesha, WI",2020-06-14,NA,2.555329289161074,0,10.174182965584851,NA,401.58403688646695,385.1721465680345,428.34585896719545,1575179
"Milwaukee-Waukesha, WI",2020-06-15,NA,2.491804901898371,0,11.284841543907001,NA,404.8852686265772,386.6639514699329,433.333563844648,1575179
"Milwaukee-Waukesha, WI",2020-06-16,NA,2.491804901898371,0,10.237707352847558,NA,407.5676466902637,388.83813443551776,437.7449835966565,1575179
"Milwaukee-Waukesha, WI",2020-06-17,NA,2.4282805146356674,0,10.237707352847558,NA,410.8688784303739,390.32993933741614,443.4282805146357,1575179
"Milwaukee-Waukesha, WI",2020-06-18,NA,2.4282805146356674,0,9.809426838211891,NA,413.6147808813231,392.4390098060567,448.4446707108389,1575179
"Milwaukee-Waukesha, WI",2020-06-19,NA,1.8729512254745928,0,9.20604450369867,NA,416.17011017048424,394.55125649406045,453.88934142167784,1575179
"Milwaukee-Waukesha, WI",2020-06-20,NA,2.4282805146356674,0,9.886834457703607,NA,418.78896384690796,395.3606833322723,459.48062732260854,1575179
"Milwaukee-Waukesha, WI",2020-06-21,NA,1.809426838211889,0,9.872951225474594,NA,420.75720165327664,397.2668855165773,464.82944154164704,1575179
"Milwaukee-Waukesha, WI",2020-06-22,NA,1.809426838211889,0,9.444670710838924,NA,423.8360980379674,399.25049532037406,470.4646854142741,1575179
"Milwaukee-Waukesha, WI",2020-06-23,NA,1.7459024509491854,0,9.382734433257767,NA,425.7725736507047,400.615251447747,475.2556633801772,1575179
"Milwaukee-Waukesha, WI",2020-06-24,NA,1.7459024509491854,0,9.381146323576221,NA,428.3279029398658,401.56561029271336,479.9029428748678,1575179
"Milwaukee-Waukesha, WI",2020-06-25,NA,1.7459024509491854,0,9.444670710838924,NA,430.2008541653404,403.35864693472195,485.6720970601342,1575179
"Milwaukee-Waukesha, WI",2020-06-26,NA,1.6823780636864818,0,8.69876825988974,NA,431.9467566162896,404.1680737729339,490.03638262108325,1575179
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-26,1,0.5714285714285714,1,1,2,1,1,1,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-27,0,0.7142857142857143,0,0,2,1,1,1,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-28,2,0.7142857142857143,2,2,4,3,3,3,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-29,0,0.7142857142857143,0,0,4,3,3,3,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-30,3,0.8571428571428571,3,3,7,6,6,6,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-03-31,0,1.2857142857142856,0,0,7,6,6,6,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-01,0,1.4285714285714286,0,0,7,6,6,6,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-02,1,1.7142857142857144,1,1,8,7,7,7,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-03,0,2,0,0,8,7,7,7,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-04,6,2.4285714285714284,6,6,14,13,13,13,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-05,4,2.142857142857143,4,4,18,17,17,17,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-06,4,2.2857142857142856,4,4,22,21,21,21,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-07,3,3.5714285714285716,3,3,25,24,24,24,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-08,3,4.285714285714286,3,3,28,27,27,27,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-09,9,4.7142857142857135,9,9,37,36,36,36,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-10,3,5.285714285714286,3,3,40,39,39,39,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-11,5,5.857142857142857,5,5,45,44,44,44,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-12,5,4.428571428571429,5,5,50,49,49,49,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-13,0,4.571428571428571,0,0,50,49,49,49,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-14,8,7.571428571428571,8,8,58,57,57,57,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-15,6,8.428571428571429,6,6,64,63,63,63,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-16,0,8.571428571428571,0,0,64,63,63,63,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-17,18,9.285714285714286,18,18,82,81,81,81,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-18,9,10.142857142857142,9,9,91,90,90,90,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-19,9,6.571428571428571,9,9,100,99,99,99,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-20,6,7,6,6,106,105,105,105,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-21,17,12.285714285714285,17,17,123,122,122,122,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-22,18,12.714285714285715,18,18,141,140,140,140,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-23,15,13.285714285714286,15,15,156,155,155,155,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-24,20,14,20,20,176,175,175,175,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-25,19,14.571428571428571,19,19,195,194,194,194,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-26,26,8.571428571428571,26,26,221,220,220,220,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-27,13,8.857142857142858,13,13,234,233,233,233,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-28,11,16.285714285714285,11,11,245,244,244,244,3640043
"Minneapolis-St. Paul-Bloomington, MN-WI",2020-04-29,18,17,18,18,263,262,262,262,3640043
